asset_instance_id,source_instance_id,source_id,source_path,relative_path,repo_canonical_path,sha256,duplicate_group,bytes,image_format,width,height,image_mode,has_alpha,provenance_class,review_batch,review_status,approval_status,usage_status,content_summary,embedded_text_status,identity_sensitivity,notes
vis_000891,src_000908,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-705.jpg,assets/card-705.jpg,assets/card-705.jpg,850157d831c6880175bb62b8afb9db01ab3968b32fdb7724e3c5c249dea0f74e,850157d831c68801,720,JPEG,98,90,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000892,src_000909,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-706.png,assets/card-706.png,assets/card-706.png,5363a0ca48de4bd3db744b5d2aca775e9b4a3956ea2e329c0e8f735e2dcbfde2,5363a0ca48de4bd3,213,PNG,98,90,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000893,src_000910,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-707.jpg,assets/card-707.jpg,assets/card-707.jpg,850157d831c6880175bb62b8afb9db01ab3968b32fdb7724e3c5c249dea0f74e,850157d831c68801,720,JPEG,98,90,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000894,src_000911,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-708.jpg,assets/card-708.jpg,assets/card-708.jpg,b54b7694a65d7d8b9daf765c915dd99dad3e9db4018e5b237992f2ac021a02d2,b54b7694a65d7d8b,683,JPEG,110,77,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000895,src_000912,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-709.png,assets/card-709.png,assets/card-709.png,202e111a58b22fcd27534ecd5dcfb71e241eb1cc7cf2e782f3af11cd486f1abe,202e111a58b22fcd,201,PNG,110,77,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000896,src_000913,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-710.jpg,assets/card-710.jpg,assets/card-710.jpg,b54b7694a65d7d8b9daf765c915dd99dad3e9db4018e5b237992f2ac021a02d2,b54b7694a65d7d8b,683,JPEG,110,77,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000897,src_000914,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-711.jpg,assets/card-711.jpg,assets/card-711.jpg,bc1701b2ff881f4070e39e2ac3d782d7176c1bf3eea6890b87ac31ad530edff2,bc1701b2ff881f40,636,JPEG,102,71,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000898,src_000915,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-712.png,assets/card-712.png,assets/card-712.png,a732c7e13dc2c9d8e19ac44ab23e2ed09a2a76fdb2adb85f43792b0a9e39a7f8,a732c7e13dc2c9d8,192,PNG,102,71,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000899,src_000916,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-713.jpg,assets/card-713.jpg,assets/card-713.jpg,bc1701b2ff881f4070e39e2ac3d782d7176c1bf3eea6890b87ac31ad530edff2,bc1701b2ff881f40,636,JPEG,102,71,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000900,src_000917,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-714.jpg,assets/card-714.jpg,assets/card-714.jpg,a45443eaed42d9a98550759b1f6ffd5f63e1511f116d9370a321859681efcfa3,a45443eaed42d9a9,643,JPEG,95,74,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000901,src_000918,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-715.png,assets/card-715.png,assets/card-715.png,a6c505b4ca3ea2e4604fabf5234d1b17a5d17a2c3d37cbb33fa76ef32d2567e9,a6c505b4ca3ea2e4,193,PNG,95,74,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000902,src_000919,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-716.jpg,assets/card-716.jpg,assets/card-716.jpg,a45443eaed42d9a98550759b1f6ffd5f63e1511f116d9370a321859681efcfa3,a45443eaed42d9a9,643,JPEG,95,74,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000903,src_000920,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-717.jpg,assets/card-717.jpg,assets/card-717.jpg,6d0f235eb89d5fc5ec77363eae2b41fb1ccabd07bece2cf48e948eafb44356b0,6d0f235eb89d5fc5,679,JPEG,75,85,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000904,src_000921,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-718.png,assets/card-718.png,assets/card-718.png,68d58c663eba618715a129769881b8c3c797e911962716baf26bd82ed4e9fddc,68d58c663eba6187,182,PNG,75,85,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000905,src_000922,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-719.jpg,assets/card-719.jpg,assets/card-719.jpg,6d0f235eb89d5fc5ec77363eae2b41fb1ccabd07bece2cf48e948eafb44356b0,6d0f235eb89d5fc5,679,JPEG,75,85,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000906,src_000923,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-720.jpg,assets/card-720.jpg,assets/card-720.jpg,24f515daf0e206e3f3cc41098b864469cfb194d4489495c0c645ce10a69612e8,24f515daf0e206e3,637,JPEG,89,74,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000907,src_000924,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-721.png,assets/card-721.png,assets/card-721.png,a8132b38e3de9305a2046a59f216d7b8e3afa0445b8ff4e1b96373eec917af03,a8132b38e3de9305,193,PNG,89,74,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000908,src_000925,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-722.jpg,assets/card-722.jpg,assets/card-722.jpg,24f515daf0e206e3f3cc41098b864469cfb194d4489495c0c645ce10a69612e8,24f515daf0e206e3,637,JPEG,89,74,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000909,src_000926,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-723.jpg,assets/card-723.jpg,assets/card-723.jpg,4beeeb78f866cf300eb60d3ea65a67a1b03ffa18214632864d147099639d6077,4beeeb78f866cf30,617,JPEG,81,76,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000910,src_000927,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-724.png,assets/card-724.png,assets/card-724.png,135ec94e36db656e7f820255e67571410ba0299ffb31d4d13ca7b149bce085b9,135ec94e36db656e,179,PNG,81,76,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000911,src_000928,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-725.jpg,assets/card-725.jpg,assets/card-725.jpg,4beeeb78f866cf300eb60d3ea65a67a1b03ffa18214632864d147099639d6077,4beeeb78f866cf30,617,JPEG,81,76,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000912,src_000929,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-726.jpg,assets/card-726.jpg,assets/card-726.jpg,92e27a12b861c61d6305cc529afa55bb6e393095b371868fa428ab8a14851be1,92e27a12b861c61d,1654,JPEG,157,271,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000913,src_000930,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-727.png,assets/card-727.png,assets/card-727.png,938e05fbda16182db6dbd1ee8fd34a99cb9721a5d4606d9eca3e449dbdf3e2fa,938e05fbda16182d,498,PNG,157,271,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000914,src_000931,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-728.jpg,assets/card-728.jpg,assets/card-728.jpg,92e27a12b861c61d6305cc529afa55bb6e393095b371868fa428ab8a14851be1,92e27a12b861c61d,1654,JPEG,157,271,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000915,src_000932,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-729.jpg,assets/card-729.jpg,assets/card-729.jpg,6638b23f70fd9ccf888b91b27a192b59498b923294ea6a7fe1c9f4aad4703b14,6638b23f70fd9ccf,843,JPEG,89,147,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000916,src_000933,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-730.png,assets/card-730.png,assets/card-730.png,9b4c2b6a44756f8412336ea071a371e9ea6ebfa7f7dd143fd69fe014a439d67a,9b4c2b6a44756f84,277,PNG,89,147,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000917,src_000934,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-731.jpg,assets/card-731.jpg,assets/card-731.jpg,6638b23f70fd9ccf888b91b27a192b59498b923294ea6a7fe1c9f4aad4703b14,6638b23f70fd9ccf,843,JPEG,89,147,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000918,src_000935,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-732.jpg,assets/card-732.jpg,assets/card-732.jpg,bcfda62e328829b2328b271dc9c18bb86b7dd2f3f692e676e5fbe44f6df18153,bcfda62e328829b2,1218,JPEG,166,107,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000919,src_000936,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-733.png,assets/card-733.png,assets/card-733.png,e5469471694ebdb4cd5f80ffc3cc3c8f834ebd7fdb4d89b866ddd0fdbe75e364,e5469471694ebdb4,266,PNG,166,107,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000920,src_000937,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-734.jpg,assets/card-734.jpg,assets/card-734.jpg,bcfda62e328829b2328b271dc9c18bb86b7dd2f3f692e676e5fbe44f6df18153,bcfda62e328829b2,1218,JPEG,166,107,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000921,src_000938,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-735.jpg,assets/card-735.jpg,assets/card-735.jpg,af4662c371f2fd2bcb8b21b371b234be27cc38d1be976981137b0113e9e5aa9a,af4662c371f2fd2b,1225,JPEG,103,211,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000922,src_000939,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-736.png,assets/card-736.png,assets/card-736.png,27bb794e2955cbad88061c28ec0eaea784285f2856d7ac17d2f38bcbab044bf4,27bb794e2955cbad,357,PNG,103,211,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000923,src_000940,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-737.jpg,assets/card-737.jpg,assets/card-737.jpg,af4662c371f2fd2bcb8b21b371b234be27cc38d1be976981137b0113e9e5aa9a,af4662c371f2fd2b,1225,JPEG,103,211,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000924,src_000941,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-738.jpg,assets/card-738.jpg,assets/card-738.jpg,16d63c1311989c7e9075b7aab5e6bdcd7a218a43b9861acd50d467ba6dc79bc0,16d63c1311989c7e,936,JPEG,118,140,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000925,src_000942,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-739.png,assets/card-739.png,assets/card-739.png,e8091fa37a6d06ee675ba9a56ace089f58d2f5476ab27891511d1ae68812a483,e8091fa37a6d06ee,279,PNG,118,140,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000926,src_000943,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-740.jpg,assets/card-740.jpg,assets/card-740.jpg,16d63c1311989c7e9075b7aab5e6bdcd7a218a43b9861acd50d467ba6dc79bc0,16d63c1311989c7e,936,JPEG,118,140,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000927,src_000944,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-741.jpg,assets/card-741.jpg,assets/card-741.jpg,becc71a5ed7b9e0d444fdff07dca11842c7652c7af7af050c4b33479359c8ee1,becc71a5ed7b9e0d,953,JPEG,94,170,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000928,src_000945,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-742.png,assets/card-742.png,assets/card-742.png,5c38bd793ed49e5a13c5d3bf07d3a59e729d2c30cfacb662e881ac884efc35a4,5c38bd793ed49e5a,304,PNG,94,170,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000929,src_000946,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-743.jpg,assets/card-743.jpg,assets/card-743.jpg,becc71a5ed7b9e0d444fdff07dca11842c7652c7af7af050c4b33479359c8ee1,becc71a5ed7b9e0d,953,JPEG,94,170,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000930,src_000947,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-744.jpg,assets/card-744.jpg,assets/card-744.jpg,da8a2a509d7b91e388e62499c7842e038cd608828e3324fbd08adce0c28c842d,da8a2a509d7b91e3,823,JPEG,178,82,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000931,src_000948,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-745.png,assets/card-745.png,assets/card-745.png,af1aa4b8da8e679070c03e38a9adc5099845d3633904ce00a2cea9bc61227f1f,af1aa4b8da8e6790,243,PNG,178,82,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000932,src_000949,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-746.jpg,assets/card-746.jpg,assets/card-746.jpg,da8a2a509d7b91e388e62499c7842e038cd608828e3324fbd08adce0c28c842d,da8a2a509d7b91e3,823,JPEG,178,82,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000933,src_000950,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-747.jpg,assets/card-747.jpg,assets/card-747.jpg,1cb4befd2c199c5bbdf716403a50945d938d0c457ac5677c7a458ddd363ff0a0,1cb4befd2c199c5b,829,JPEG,129,106,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000934,src_000951,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-748.png,assets/card-748.png,assets/card-748.png,9db8b2e84cb443ab7685fbe4d81ff2b79ef8809f70dad41a4363f7d1d870435c,9db8b2e84cb443ab,248,PNG,129,106,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000935,src_000952,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-749.jpg,assets/card-749.jpg,assets/card-749.jpg,1cb4befd2c199c5bbdf716403a50945d938d0c457ac5677c7a458ddd363ff0a0,1cb4befd2c199c5b,829,JPEG,129,106,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000936,src_000953,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-750.jpg,assets/card-750.jpg,assets/card-750.jpg,bb419d84c30690c0e77f61c55d069137bf60e9c6f03a9acd7560ab8c43926198,bb419d84c30690c0,783,JPEG,109,120,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000937,src_000954,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-751.png,assets/card-751.png,assets/card-751.png,16b4503a2303799fafe6a29d57ac67ad32a39ee0776be0cb8637ae7308159c24,16b4503a2303799f,251,PNG,109,120,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000938,src_000955,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-752.jpg,assets/card-752.jpg,assets/card-752.jpg,bb419d84c30690c0e77f61c55d069137bf60e9c6f03a9acd7560ab8c43926198,bb419d84c30690c0,783,JPEG,109,120,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000939,src_000956,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-753.jpg,assets/card-753.jpg,assets/card-753.jpg,617716cd3a710181dbc658d18131a5e344c198d1e22b1bc620d42bbe20a0ee59,617716cd3a710181,626,JPEG,112,79,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000940,src_000957,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-754.png,assets/card-754.png,assets/card-754.png,4c4584e1ecbd8fd1b6254a2864e7a3569864fd1b8f94aeba2cd1561f56b45be9,4c4584e1ecbd8fd1,203,PNG,112,79,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_000941,src_000958,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-755.jpg,assets/card-755.jpg,assets/card-755.jpg,617716cd3a710181dbc658d18131a5e344c198d1e22b1bc620d42bbe20a0ee59,617716cd3a710181,626,JPEG,112,79,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
